BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
NR_230731_F_NODE_7272_length_6372_cov_2.199359.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CHL22_JR_220403_F_contig_124.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_3353_length_9442_cov_4.403328.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_34029.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CR19_BR2_190717_contig_955.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_24614_length_2910_cov_0.972691.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_37510_length_2205_cov_0.773340.region001.gbk_region_1,C843211,BGC0002484.gbk_region_1,0.46,No (Directly observed)
CR19_AC_190614_S_contig_4391.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_S_contig_3687.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_F_contig_2316.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_161914.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_9469.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_7979.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR19_RCA_190612_F_contig_3565.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_55796.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_26861.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_103150.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_24600.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_22929.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_31223.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_24542.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_33609.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_143286.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_78432_length_2201_cov_2.040984.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_31332.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_57974.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_CF_220902_F_contig_33682.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_15332.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_83463.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_81841.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_27320.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_30197.region001.gbk_region_1,C843207,BGC0000323.gbk_region_1,0.49,No (Directly observed)
CHL22_CC_220324_F_contig_10651.region001.gbk_region_1,C843207,BGC0000341.gbk_region_1,0.48,No (Directly observed)
CHL22_CC_220324_F_contig_41501.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_2310.region001.gbk_region_1,C843207,BGC0001980.gbk_region_1,0.14,No (Directly observed)
CHL22_LP_220401_F_contig_81784.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ISL21_GN1_210601_F_contig_435.region001.gbk_region_1,C843207,BGC0002522.gbk_region_1,0.43,No (Directly observed)
CHL22_PR_220403_F_contig_39549.region001.gbk_region_1,C843207,BGC0000447.gbk_region_1,0.45,No (Directly observed)
AEO22_TC_220902_F_contig_19794.region001.gbk_region_1,C843207,BGC0000447.gbk_region_1,0.47,No (Directly observed)
AEO22_TC_220902_F_contig_4991.region001.gbk_region_1,C843207,BGC0002522.gbk_region_1,0.31,No (Directly observed)
CHL22_LP_220401_F_contig_16563.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_47450.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_15479.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_28492.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_3854.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_27498.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_51753_length_2961_cov_22.475653.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_56020.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2616479.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_90267.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_689.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_11858.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_733687.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_46418.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1969920.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1862449.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_19772.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
FEN_GA_F_NODE_7443_length_3462_cov_3.366598.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_19996.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_S14_S_contig_3268.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_104805.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_RV170221_F_contig_4440.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_48130.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_729085.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_420266.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ISL21_GN1_210601_F_contig_761.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_420199.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_435803.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_447555.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_6890.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_10314.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_117429.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_7965.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_43506.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_55235.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_33354.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_13291.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_168589.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_16351.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_18020.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_11380.region001.gbk_region_1,C843207,BGC0000450.gbk_region_1,0.49,No (Directly observed)
GUY_SRR21545382_k141_1006133.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.48,No (Directly observed)
HYD22_CB_221018_F_contig_8720.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_21738.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.49,No (Directly observed)
CR17_EP170215_S_contig_999.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2161812.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.48,No (Directly observed)
HYD22_SC_221020_F_contig_12760.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_149175.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_69772.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_3029.region001.gbk_region_1,C843207,BGC0002048.gbk_region_1,0.49,No (Directly observed)
EPR_teddybear_k141_316280.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_68618.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_144408.region001.gbk_region_1,C843207,BGC0002095.gbk_region_1,0.48,No (Directly observed)
AEO22_AC_220827_F_contig_2227.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
FEN_FE_S_NODE_1543_length_2296_cov_3.202588.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_44203.region001.gbk_region_1,C843207,BGC0000445.gbk_region_1,0.48,No (Directly observed)
CHL22_CU_220402_F_contig_83547.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_4088.region001.gbk_region_1,C843207,BGC0002379.gbk_region_1,0.44,No (Directly observed)
CHL22_PJ_220330_F_contig_23022.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_3274.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_4084.region001.gbk_region_1,C843207,BGC0002379.gbk_region_1,0.44,No (Directly observed)
CHL22_CU_220402_F_contig_60941.region001.gbk_region_1,C843207,BGC0001058.gbk_region_1,0.49,No (Directly observed)
ARG19_PM_190223_S_contig_2004.region001.gbk_region_1,C843207,BGC0002962.gbk_region_1,0.46,No (Directly observed)
CHL22_LC_220316_F_contig_150718.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_9015.region001.gbk_region_1,C843207,BGC0000362.gbk_region_1,0.48,No (Directly observed)
CHL22_OA_220325_F_contig_114348.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_BS_220902_F_contig_2718.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_126621.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ARG19_PM_190223_S_contig_2238.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_8059.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.47,No (Directly observed)
CR18_CH180410_S_contig_2658.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_25214.region001.gbk_region_1,C843207,BGC0002421.gbk_region_1,0.49,No (Directly observed)
CR17_CY170214_S_contig_7455.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_30205.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_12765.region001.gbk_region_1,C843207,BGC0002962.gbk_region_1,0.47,No (Directly observed)
CHL22_IS_220328_F_contig_14945.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_7022.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.49,No (Directly observed)
CR19_RCB_190612_F_contig_1837.region001.gbk_region_1,C843207,BGC0000362.gbk_region_1,0.49,No (Directly observed)
CHL22_CU_220402_F_contig_11138.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_27179.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_17821.region001.gbk_region_1,C843207,BGC0002564.gbk_region_1,0.47,No (Directly observed)
CHL22_GB_220322_F_contig_15526.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.49,No (Directly observed)
CHL22_CC_220324_F_contig_45499.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_21222.region001.gbk_region_1,C843207,BGC0000362.gbk_region_1,0.49,No (Directly observed)
CR17_ET170220_1_S_contig_6396.region001.gbk_region_1,C843207,BGC0002962.gbk_region_1,0.46,No (Directly observed)
CR17_QN170220_F_contig_4950.region001.gbk_region_1,C843207,BGC0000362.gbk_region_1,0.49,No (Directly observed)
CHL22_PJ_220330_F_contig_28989.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_10648.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_10136.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_10948.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.49,No (Directly observed)
KJ_230721_F_NODE_32642_length_4110_cov_2.521466.region001.gbk_region_1,C843207,BGC0002421.gbk_region_1,0.5,No (Directly observed)
CHL22_LP_220401_F_contig_40222.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.49,No (Directly observed)
CHL22_PJ_220330_F_contig_41464.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.48,No (Directly observed)
CHL22_LA_220331_F_contig_17524.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_20168.region001.gbk_region_1,C843207,BGC0003044.gbk_region_1,0.49,No (Directly observed)
CR19_SG_190719_S_contig_949.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_50316.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_452360.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_5678.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_2207_length_32344_cov_2.148369.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_383.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_54489.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_67661.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_13722.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_132.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_GA_F_NODE_10_length_402395_cov_29.553800.region002.gbk_region_2,C843208,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_83144_length_2112_cov_0.995466.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_HA180403_F_contig_1636.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_ET_220322_F_contig_7109.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_36522.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_164.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_2701.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_7287.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_589852.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_F_contig_3705.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_89541.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_6257.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_11315.region002.gbk_region_2,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_43008.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_HA180403_F_contig_2144.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_25089.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_F_contig_368.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2236455.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_BA_S_NODE_438_length_34953_cov_63.457705.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_SP_S_NODE_226_length_39734_cov_5.875022.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_21831.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_BC180410_contig_3046.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_42711.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_4415.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_6444.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_2_S_contig_4283.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_51451.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_157068.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_2708.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_34408.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_7297.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_161_length_36514_cov_19.370722.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_24890.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_567_length_17563_cov_27.404609.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_843.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_705.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
ARG19_RF_190301_S_contig_67.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_AV_220320_F_contig_356.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_BA_S_NODE_418_length_36046_cov_36.151177.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_70_length_89853_cov_15.208385.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_AV_220320_F_contig_200.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_4184.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_10783.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_ML_F_NODE_334_length_6891_cov_5.506290.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_1116_length_10831_cov_2747.223080.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_9.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_6892.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_19779.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_1851.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_F_contig_684.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_13336.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_801.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_CF_F_NODE_21_length_73076_cov_36.247874.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_68497.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_1293.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_SI_2_NODE_3513_length_3435_cov_3.736982.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_PL170224_S_contig_5561.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_16726.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_19184.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_645.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_29541.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_999.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_F_contig_7885.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_S_contig_8214.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_6536.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_350_length_22136_cov_1182.488961.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_1127.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_2_S_contig_105.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_BA_S_NODE_76_length_97324_cov_9.130319.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
ARG19_PP_190301_S_contig_1482.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_5796.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_VR_S_NODE_6218_length_2548_cov_5.388287.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_10.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_3311.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_10244.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_2450.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_974.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_S_contig_7888.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_79680.region001.gbk_region_1,C843209,BGC0001502.gbk_region_1,0.34,No (Directly observed)
CHL22_CU_220402_F_contig_3926.region001.gbk_region_1,C843209,BGC0001502.gbk_region_1,0.32,No (Directly observed)
CR18_LH180406_S_contig_52.region001.gbk_region_1,C843209,BGC0000343.gbk_region_1,0.33,No (Directly observed)
CHL22_PR_220403_F_contig_18627.region001.gbk_region_1,C843209,BGC0001502.gbk_region_1,0.16,No (Directly observed)
CHL22_CU_220402_F_contig_45180.region001.gbk_region_1,C843209,BGC0001502.gbk_region_1,0.32,No (Directly observed)
KJ_230721_F_NODE_206_length_147041_cov_3.648461.region001.gbk_region_1,C843209,BGC0001502.gbk_region_1,0.11,No (Directly observed)
CHL22_CU_220402_F_contig_82647.region001.gbk_region_1,C843209,BGC0001502.gbk_region_1,0.44,No (Directly observed)
CHL22_IS_220328_F_contig_13818.region001.gbk_region_1,C843209,BGC0001502.gbk_region_1,0.13,No (Directly observed)
CR17_ES170215_1_F_contig_6131.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_6822.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_11727.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_F_contig_8580.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CH20_TP_200304_F_contig_211.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_7095.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ISL21_GN1_210601_F_contig_565.region001.gbk_region_1,C843207,BGC0001346.gbk_region_1,0.45,No (Directly observed)
CHL22_LR_220331_F_contig_56777.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_35435.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_925323.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_10835.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ARG19_PM_190223_S_contig_2406.region001.gbk_region_1,C843207,BGC0001561.gbk_region_1,0.45,No (Directly observed)
CHL22_EQ_220330_F_contig_5702.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_56298.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_20194.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_22887.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_33082.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_F_contig_12072.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ARG19_IN_190223_S_contig_11677.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
