BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
AEO22_BO_220829_F_contig_53200.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_11748.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_23949.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_174382.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_20773.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_11967.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_61925.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_95347.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_91340.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_F_contig_9545.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_BP2_220829_F_contig_25273.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_50910.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_ES170215_1_F_contig_13917.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_32381.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_15957.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_23170.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_33010.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_S_contig_19972.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_SI_1_NODE_12701_length_2044_cov_3.151332.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_28056.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_18124.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_13679.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_86782.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_8902.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_1324.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_301148.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_3559.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_29883.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_13345.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_25478.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_112527.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_669_length_42282_cov_23.723307.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_45343.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_35403.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.48,No (Directly observed)
ARG19_IN_190223_S_contig_21427.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_11505.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_2877.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_22026.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_11149.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_26466.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_PX180416_S_contig_25908.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ISL21_HV2_210602_S_contig_5611.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_68991.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_F_contig_8.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_S_contig_21734.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_29806.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_PX180416_S_contig_33252.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_62952.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_6504.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_SI_2_NODE_5920_length_2340_cov_3.659081.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_35703.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_34338.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_2433.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_19954_length_5858_cov_1.233991.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_AO_190224_S_contig_3750.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_191544.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_F_contig_11485.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_59940.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_14549.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_48493.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_5683.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_48324.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_F_contig_5956.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
AEO22_OS_220830_F_contig_37955.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_70313.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_8079.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_96687.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_2904.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_43070.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_53386.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_40311.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_3939_length_14571_cov_10.773678.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_20359.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_25885.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_27427.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_58814.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_PM_190223_S_contig_4275.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
CR17_PF170222_S_contig_16309.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_31533.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_41667.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_44064.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_AO_190224_F_contig_8857.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_ES170215_1_F_contig_1988.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_17867.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_PP_190301_S_contig_7467.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_132342.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_917828.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_31711.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_41182.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_28336_length_2640_cov_1.392360.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_42107.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_56106.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_55379_length_2824_cov_1.544308.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_10796.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_17454_length_3612_cov_2.340890.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_67197.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_36684.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_16292.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_1626.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_72688.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_37504.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_32843.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_BP2_220829_F_contig_14485.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_17895_length_6354_cov_1.293721.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_31431.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_PM_190223_F_contig_2199.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_1367_length_18510_cov_1.792363.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_RF_190301_S_contig_2836.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_F_contig_15929.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_93723.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_118640.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_72704_length_2323_cov_0.761840.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_12170_length_2019_cov_3.725541.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_EP_190616_S_contig_4315.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_S_contig_21335.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_SP_S_NODE_9419_length_2448_cov_9.952779.region001.gbk_region_1,C9502749,BGC0000646.gbk_region_1,0.48,No (Directly observed)
AEO22_TC_220902_F_contig_34849.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_15135.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_4602.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_62859.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_44149.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_GA_190226_F_contig_348.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_1762.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_SI_1_NODE_10986_length_2240_cov_3.044851.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_SP_S_NODE_488_length_25797_cov_9.925686.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_28088_length_2655_cov_1.276108.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_20338.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_56342.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_5496.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_25633.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_10675_length_2202_cov_4.088471.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_50546.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_68378.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_F_contig_16380.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_31033.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_66568.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_F_contig_3268.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_11832_length_3856_cov_12.471192.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.48,No (Directly observed)
CR18_LE180416_F_contig_1194.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_30835_length_2499_cov_1.426644.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_25120.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_113.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_17479.region001.gbk_region_1,C9502749,BGC0000664.gbk_region_1,0.5,No (Directly observed)
CR17_SI170217_S_contig_4755.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_1014.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_BR1_190716_S_contig_2471.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_2083.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_72680.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_24284.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_3821.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_F_contig_11383.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_11872.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_16668.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_S_contig_1568.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.5,No (Directly observed)
FEN_GA_F_NODE_453_length_28789_cov_5.855746.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_2106.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.5,No (Directly observed)
CR19_BR2_190717_contig_2749.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_8689.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_45211.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_3095568.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1255465.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_190387.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_PB170224_contig_1456.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_14027.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_58295.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_63141.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_42127.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ISL21_HV2_210602_S_contig_1393.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_23884_length_2348_cov_2.938072.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_F_contig_15311.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_35185.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_28417_length_2636_cov_0.962933.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_8938.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_30842.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_21785.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_810_length_27240_cov_4.473500.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_2542_length_19706_cov_2.899740.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_12155.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_21368.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_43122_length_2027_cov_1.638947.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_IN_190223_S_contig_19052.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_8311_length_5016_cov_3.999395.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_11412.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_8426.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_36103.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_6911.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_597.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_61854.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_10621.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_3579_length_10093_cov_2.564118.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_265.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_62605_length_2588_cov_0.813490.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_S_contig_205.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_3576_length_21843_cov_1.316541.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_40633.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_44.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SF_221019_F_contig_1885.region002.gbk_region_2,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_24195.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_27662.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_77515.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_83455.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_10348.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_25456.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_BA_S_NODE_456_length_34104_cov_5.797997.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_25770.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_35882.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_4833_length_12519_cov_10.150662.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_ET_220322_F_contig_6425.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_21587_length_2235_cov_0.569260.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_2939.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_4645.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_39224.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_LR_190628_S_contig_10513.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_20887.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_90850.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_39006.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_RV_190611_F_contig_344.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_46293.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_178.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_26237_length_3084_cov_5.354413.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_19865.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_37332_length_2211_cov_1.068138.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_F_contig_19.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_5385_length_9321_cov_1.990537.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_4593.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_116183.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_F_contig_12649.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_890.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_4.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_4739.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_4880_length_7482_cov_4.690588.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_90440.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_18796.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_65988.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_1414.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_179955.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_12221.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_19660.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_34943.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_17163.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_1515.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_BR1_190716_S_contig_4160.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CH20_TF_200303_F_contig_167.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_10050.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_764.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_8_length_233004_cov_78.919803.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_15865.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_8735.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
