BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
EPR_teddybear_k141_216424.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_848.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_776532.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_99325.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_6523.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_DS_F_contig_622.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_228.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_146.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_77953.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_789.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_PX180416_S_contig_1.region002.gbk_region_2,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_10188.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_1546.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_102300.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_RV170221_F_contig_6414.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_4723.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_3830.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_81924.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
FEN_FE_F_NODE_1431_length_2305_cov_3.243556.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_51231.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_21971.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_S_contig_4772.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_4933.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_F_contig_124.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_212264.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_39465.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_44973.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_50741.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_19871.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_1745.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_34376.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_114548.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_1288.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_48606.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_19389.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_50435.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_2.region002.gbk_region_2,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_24949.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_23729.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_F_contig_13187.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_17826.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_70.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_6523.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_330.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_64844.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_2823.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_16638.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_26541.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_20790.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_F_contig_1852.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_9056.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_42811.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_45611.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_150896.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_45490.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_566.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_5.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_11537.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_240.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_928.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_1.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_189713.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_121023.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
FEN_CA_F_NODE_2651_length_2793_cov_48.415632.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_6608.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_24293.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_4220.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_295.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_65601.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_21026.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_23920.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_39966.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_639.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BS_220902_F_contig_168.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_35834.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_S_contig_1512.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_7621.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_4038.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_53304.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_6778.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_1422.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_10714.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_11040.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_44621.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CH20_GS_200305_F_contig_379.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_65222.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_15279.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_7076.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_65779.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_14111.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_2384_length_15799_cov_1.435235.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_19094.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_163.region002.gbk_region_2,C4401116,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_35_length_121967_cov_17.498097.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_66.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_6803.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_TA_221020_F_contig_14984.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_544.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_83049.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_50437.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_78.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_F_contig_1184.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_47886.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_15656.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_66926.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_12867.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_5133.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_89978.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_11110_length_9106_cov_1.097672.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_71529.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_905.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_31103.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_656239.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_26250.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_3591.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_7138.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_29553.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_34.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_15904.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_9218.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_8087.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_25839.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PB170224_contig_2638.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_5020.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_3889.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_5023.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_55133.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_20.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_40305.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_S_contig_20934.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_222.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_14961.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_1569.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_2306.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_1156.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_2007.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_10566.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_22.region002.gbk_region_2,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_6764.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_11794.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_31941.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_62_length_94410_cov_75.045933.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_57072.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_22370.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_S_contig_1057.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_33412.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_45.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_17671.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_20012.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_42742.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PB170224_contig_4233.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_4541.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_24953.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_17481.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_20990.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_30911.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_59449.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_1300.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_25914.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_327707.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_58970.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_91174.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_5987.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_26990.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_1744.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_56982.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_12496.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_10398.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_682.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_2988.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_CF_220902_F_contig_13777.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_34.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_3995.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BP2_220829_F_contig_792.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_104123.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_200.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_65112.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_68535.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_1670_length_39200_cov_15.632457.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_303093.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_169108.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_178342.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_S_contig_6.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_2387_length_15774_cov_2.217294.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_377.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
ISL21_GN1_210601_F_contig_525.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_CV79_k141_418907.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_35213.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_38296.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_34008.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_25595.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_F_contig_12260.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_86877.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_3796.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_92877.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_11449.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_4960.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_3399.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_889.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_195158.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_F_contig_12677.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_43333.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_8432.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_19888.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_21852.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_51.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_130398.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_1148.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_120.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
FEN_PI_F_NODE_258_length_15320_cov_96.966394.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_11609.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_11.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_100809.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_9415.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_167281.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_7854.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_1456.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_26.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
ISL21_KR1_210530_S_contig_2229.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_5348.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_50943.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_62357.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_117760.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_CZ180409_F_contig_477.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
FEN_LS_F_NODE_3365_length_6848_cov_5.139850.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_53543.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_mussel_k141_100661.region002.gbk_region_2,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_36627.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_15087.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_CF_220902_F_contig_2645.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_2068.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_25987.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_417.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_75034.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_149426.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_676684.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_54179.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_4924.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_20040.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_41132.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_9866.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_18563.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_PL170224_S_contig_118.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_50617.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_88267.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_19712.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_45596.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_8064_length_5122_cov_3.326821.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_571.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_40911.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_496.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_79292.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_2862.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_1789.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_104.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
